Entity,Code,Year,"Yield"
Ecuador,ECU,2015,0.12029999494552612
Ecuador,ECU,2016,0.1306999921798706
Ecuador,ECU,2017,0.2029999941587448
Ecuador,ECU,2018,0.15869998931884766
Ecuador,ECU,2019,0.22579999268054962
Ecuador,ECU,2020,0.19619999825954437
El Salvador,SLV,1961,0.9698999524116516
El Salvador,SLV,1962,0.7680000066757202
El Salvador,SLV,1963,0.9437999725341797
El Salvador,SLV,1964,0.9325999617576599
El Salvador,SLV,1965,0.8148999810218811
El Salvador,SLV,1966,0.9050999879837036
El Salvador,SLV,1967,1.049299955368042
El Salvador,SLV,1968,1.0491999387741089
El Salvador,SLV,1969,1.2982999086380005
El Salvador,SLV,1970,1.0791000127792358
El Salvador,SLV,1971,1.021399974822998
El Salvador,SLV,1972,1.0087000131607056
El Salvador,SLV,1973,0.8652999997138977
El Salvador,SLV,1974,1.0825999975204468
El Salvador,SLV,1975,1.0960999727249146
El Salvador,SLV,1976,0.9417999982833862
El Salvador,SLV,1977,1.0012999773025513
El Salvador,SLV,1978,1.076200008392334
El Salvador,SLV,1979,1.0918999910354614
El Salvador,SLV,1980,0.9957999587059021
El Salvador,SLV,1981,0.9729999899864197
El Salvador,SLV,1982,0.9422999620437622
El Salvador,SLV,1983,0.8339999914169312
El Salvador,SLV,1984,0.9603999853134155
El Salvador,SLV,1985,0.9077000021934509
El Salvador,SLV,1986,0.858299970626831
El Salvador,SLV,1987,0.9300999641418457
El Salvador,SLV,1988,0.7470999956130981
El Salvador,SLV,1989,0.8072999715805054
El Salvador,SLV,1990,0.8508999943733215
El Salvador,SLV,1991,0.8034999966621399
El Salvador,SLV,1992,1.0720999240875244
El Salvador,SLV,1993,0.8574999570846558
El Salvador,SLV,1994,0.8343999981880188
El Salvador,SLV,1995,0.8553999662399292
El Salvador,SLV,1996,0.9079999923706055
El Salvador,SLV,1997,0.7565000057220459
El Salvador,SLV,1998,0.7233999967575073
El Salvador,SLV,1999,0.9921000003814697
El Salvador,SLV,2000,0.7033999562263489
El Salvador,SLV,2001,0.6917999982833862
El Salvador,SLV,2002,0.5685999989509583
El Salvador,SLV,2003,0.5051000118255615
El Salvador,SLV,2004,0.5189999938011169
El Salvador,SLV,2005,0.5473999977111816
El Salvador,SLV,2006,0.5491999983787537
El Salvador,SLV,2007,0.6268999576568604
El Salvador,SLV,2008,0.6351999640464783
El Salvador,SLV,2009,0.49779999256134033
El Salvador,SLV,2010,0.7393999695777893
El Salvador,SLV,2011,0.5866000056266785
El Salvador,SLV,2012,0.6394000053405762
El Salvador,SLV,2013,0.23499999940395355
El Salvador,SLV,2014,0.29979997873306274
El Salvador,SLV,2015,0.2549000084400177
El Salvador,SLV,2016,0.2759999930858612
El Salvador,SLV,2017,0.29569998383522034
El Salvador,SLV,2018,0.3260999917984009
El Salvador,SLV,2019,0.28329998254776
El Salvador,SLV,2020,0.2541999816894531
Equatorial Guinea,GNQ,1961,0.550000011920929
Equatorial Guinea,GNQ,1962,0.675000011920929
Equatorial Guinea,GNQ,1963,0.5582999587059021
Equatorial Guinea,GNQ,1964,0.6862999796867371
Equatorial Guinea,GNQ,1965,0.5794999599456787
Equatorial Guinea,GNQ,1966,0.53329998254776
Equatorial Guinea,GNQ,1967,0.5799999833106995
Equatorial Guinea,GNQ,1968,0.5
Equatorial Guinea,GNQ,1969,0.47999998927116394
Equatorial Guinea,GNQ,1970,0.47999998927116394
Equatorial Guinea,GNQ,1971,0.4599999785423279
Equatorial Guinea,GNQ,1972,0.4599999785423279
Equatorial Guinea,GNQ,1973,0.41999998688697815
Equatorial Guinea,GNQ,1974,0.42579999566078186
Equatorial Guinea,GNQ,1975,0.3375000059604645
Equatorial Guinea,GNQ,1976,0.3375000059604645
Equatorial Guinea,GNQ,1977,0.3199999928474426
Equatorial Guinea,GNQ,1978,0.3375000059604645
Equatorial Guinea,GNQ,1979,0.3528999984264374
Equatorial Guinea,GNQ,1980,0.34289997816085815
Equatorial Guinea,GNQ,1981,0.375
Equatorial Guinea,GNQ,1982,0.37849998474121094
Equatorial Guinea,GNQ,1983,0.37219998240470886
Equatorial Guinea,GNQ,1984,0.37779998779296875
Equatorial Guinea,GNQ,1985,0.3783999979496002
Equatorial Guinea,GNQ,1986,0.3783999979496002
Equatorial Guinea,GNQ,1987,0.3783999979496002
Equatorial Guinea,GNQ,1988,0.3783999979496002
Equatorial Guinea,GNQ,1989,0.3783999979496002
Equatorial Guinea,GNQ,1990,0.369299978017807
Equatorial Guinea,GNQ,1991,0.37039998173713684
Equatorial Guinea,GNQ,1992,0.36910000443458557
Equatorial Guinea,GNQ,1993,0.3709999918937683
Equatorial Guinea,GNQ,1994,0.37039998173713684
Equatorial Guinea,GNQ,1995,0.36890000104904175
Equatorial Guinea,GNQ,1996,0.3845999836921692
Equatorial Guinea,GNQ,1997,0.3747999966144562
Equatorial Guinea,GNQ,1998,0.373199999332428
Equatorial Guinea,GNQ,1999,0.368399977684021
Equatorial Guinea,GNQ,2000,0.3845999836921692
Equatorial Guinea,GNQ,2001,0.37610000371932983
Equatorial Guinea,GNQ,2002,0.3748999834060669
Equatorial Guinea,GNQ,2003,0.373199999332428
Equatorial Guinea,GNQ,2004,0.3635999858379364
Equatorial Guinea,GNQ,2005,0.3716000020503998
Equatorial Guinea,GNQ,2006,0.375
Equatorial Guinea,GNQ,2007,0.37389999628067017
Equatorial Guinea,GNQ,2008,0.37129998207092285
Equatorial Guinea,GNQ,2009,0.3698999881744385
Equatorial Guinea,GNQ,2010,0.36910000443458557
Equatorial Guinea,GNQ,2011,0.368399977684021
Equatorial Guinea,GNQ,2012,0.3675999939441681
Equatorial Guinea,GNQ,2013,0.3667999804019928
Equatorial Guinea,GNQ,2014,0.3684999942779541
Equatorial Guinea,GNQ,2015,0.36890000104904175
Equatorial Guinea,GNQ,2016,0.3686999976634979
Equatorial Guinea,GNQ,2017,0.3682999908924103
Equatorial Guinea,GNQ,2018,0.36789998412132263
Equatorial Guinea,GNQ,2019,0.3675999939441681
Equatorial Guinea,GNQ,2020,0.36739999055862427
Eritrea and Ethiopia,OWID_ERE,1961,0.31379997730255127
Eritrea and Ethiopia,OWID_ERE,1962,0.22450000047683716
Eritrea and Ethiopia,OWID_ERE,1963,0.2329999953508377
Eritrea and Ethiopia,OWID_ERE,1964,0.2825999855995178
Eritrea and Ethiopia,OWID_ERE,1965,0.23099999129772186
Eritrea and Ethiopia,OWID_ERE,1966,0.23099999129772186
Eritrea and Ethiopia,OWID_ERE,1967,0.2549000084400177
Eritrea and Ethiopia,OWID_ERE,1968,0.26170000433921814
Eritrea and Ethiopia,OWID_ERE,1969,0.26829999685287476
Eritrea and Ethiopia,OWID_ERE,1970,0.27489998936653137
Eritrea and Ethiopia,OWID_ERE,1971,0.2928999960422516
Eritrea and Ethiopia,OWID_ERE,1972,0.28189998865127563
Eritrea and Ethiopia,OWID_ERE,1973,0.31049999594688416
Eritrea and Ethiopia,OWID_ERE,1974,0.306799978017807
Eritrea and Ethiopia,OWID_ERE,1975,0.34199997782707214
Eritrea and Ethiopia,OWID_ERE,1976,0.3571999967098236
Eritrea and Ethiopia,OWID_ERE,1977,0.38279998302459717
Eritrea and Ethiopia,OWID_ERE,1978,0.3799999952316284
Eritrea and Ethiopia,OWID_ERE,1979,0.39579999446868896
Eritrea and Ethiopia,OWID_ERE,1980,0.41599997878074646
Eritrea and Ethiopia,OWID_ERE,1981,0.4488999843597412
Eritrea and Ethiopia,OWID_ERE,1982,0.4488999843597412
Eritrea and Ethiopia,OWID_ERE,1983,0.42409998178482056
Eritrea and Ethiopia,OWID_ERE,1984,0.45260000228881836
Eritrea and Ethiopia,OWID_ERE,1985,0.48499998450279236
Eritrea and Ethiopia,OWID_ERE,1986,0.5812999606132507
Eritrea and Ethiopia,OWID_ERE,1987,0.5812999606132507
Eritrea and Ethiopia,OWID_ERE,1988,0.5938000082969666
Eritrea and Ethiopia,OWID_ERE,1989,0.625
Eritrea and Ethiopia,OWID_ERE,1990,0.7033999562263489
Eritrea and Ethiopia,OWID_ERE,1991,0.7179999947547913
Eritrea and Ethiopia,OWID_ERE,1992,0.7321999669075012
Ethiopia,ETH,1993,0.7199999690055847
Ethiopia,ETH,1994,0.7452999949455261
Ethiopia,ETH,1995,0.7470999956130981
Ethiopia,ETH,1996,0.7490999698638916
Ethiopia,ETH,1997,0.7473999857902527
Ethiopia,ETH,1998,0.7601999640464783
Ethiopia,ETH,1999,0.8652999997138977
Ethiopia,ETH,2000,0.9199000000953674
Ethiopia,ETH,2001,0.6444999575614929
Ethiopia,ETH,2002,0.7339000105857849
Ethiopia,ETH,2003,0.5428999662399292
Ethiopia,ETH,2004,0.6001999974250793
Ethiopia,ETH,2005,0.6570999622344971
Ethiopia,ETH,2006,0.8179000020027161
Ethiopia,ETH,2007,0.6714999675750732
Ethiopia,ETH,2008,0.6650999784469604
Ethiopia,ETH,2009,0.6721000075340271
Ethiopia,ETH,2010,0.7432000041007996
Ethiopia,ETH,2011,0.7303999662399292
Ethiopia,ETH,2012,0.5212999582290649
Ethiopia,ETH,2013,0.7279999852180481
Ethiopia,ETH,2014,0.7475999593734741
Ethiopia,ETH,2015,0.6988999843597412
Ethiopia,ETH,2016,0.6696999669075012
Ethiopia,ETH,2017,0.6187999844551086
Ethiopia,ETH,2018,0.6466000080108643
Ethiopia,ETH,2019,0.6362000107765198
Ethiopia,ETH,2020,0.682699978351593
Fiji,FJI,1962,0.04999999701976776
Fiji,FJI,1963,0.04999999701976776
Fiji,FJI,1964,0.04999999701976776
Fiji,FJI,1965,0.04169999808073044
Fiji,FJI,1966,0.08329999446868896
Fiji,FJI,1967,0.04999999701976776
Fiji,FJI,1968,0.03999999910593033
Fiji,FJI,1969,0.04399999976158142
Fiji,FJI,1970,0.04399999976158142
Fiji,FJI,1971,0.05199999734759331
Fiji,FJI,1972,0.04639999940991402
Fiji,FJI,1973,0.04639999940991402
Fiji,FJI,1974,0.04639999940991402
Fiji,FJI,1975,0.042899999767541885
Fiji,FJI,1976,0.042899999767541885
Fiji,FJI,1977,0.042899999767541885
Fiji,FJI,1978,0.06669999659061432
Fiji,FJI,1979,0.06669999659061432
Fiji,FJI,1980,0.06669999659061432
Fiji,FJI,1981,0.06669999659061432
Fiji,FJI,1982,0.11539999395608902
Fiji,FJI,1983,0.1777999997138977
Fiji,FJI,1984,0.11539999395608902
Fiji,FJI,1985,0.19999998807907104
Fiji,FJI,1986,0.23559999465942383
Fiji,FJI,1987,0.14710000157356262
Fiji,FJI,1988,0.2971999943256378
Fiji,FJI,1989,0.45749998092651367
Fiji,FJI,1990,3.4375
Fiji,FJI,1991,1.6697999238967896
Fiji,FJI,1992,1.065999984741211
Fiji,FJI,1993,0.8799999952316284
Fiji,FJI,1994,0.550000011920929
Fiji,FJI,1995,0.5
Fiji,FJI,1996,0.5
Fiji,FJI,1997,0.550000011920929
Fiji,FJI,1998,0.550000011920929
Fiji,FJI,1999,0.550000011920929
Fiji,FJI,2000,0.5
Fiji,FJI,2001,0.5
Fiji,FJI,2002,0.5
Fiji,FJI,2003,0.5
Fiji,FJI,2004,0.5
Fiji,FJI,2005,0.5
Fiji,FJI,2006,0.4827999770641327
Fiji,FJI,2007,0.5
Fiji,FJI,2008,0.5
Fiji,FJI,2009,0.5
Fiji,FJI,2010,0.5171999931335449
Fiji,FJI,2011,0.53329998254776
Fiji,FJI,2012,0.5999999642372131
Fiji,FJI,2013,0.666700005531311
Fiji,FJI,2014,0.699999988079071
Fiji,FJI,2015,0.53329998254776
Fiji,FJI,2016,0.6399999856948853
Fiji,FJI,2017,0.6521999835968018
Fiji,FJI,2018,0.6189999580383301
Fiji,FJI,2019,0.6521999835968018
Fiji,FJI,2020,0.6363999843597412
French Polynesia,PYF,1961,0.08689999580383301
French Polynesia,PYF,1962,0.1289999932050705
French Polynesia,PYF,1963,0.06589999794960022
French Polynesia,PYF,1964,0.19999998807907104
French Polynesia,PYF,1965,0.17799998819828033
French Polynesia,PYF,1966,0.34599998593330383
French Polynesia,PYF,1967,0.25200000405311584
French Polynesia,PYF,1968,0.3799999952316284
French Polynesia,PYF,1969,0.28999999165534973
French Polynesia,PYF,1970,0.20399999618530273
French Polynesia,PYF,1971,0.2199999988079071
French Polynesia,PYF,1972,0.2199999988079071
French Polynesia,PYF,1973,0.23999999463558197
French Polynesia,PYF,1974,0.25999999046325684
French Polynesia,PYF,1975,0.3199999928474426
French Polynesia,PYF,1976,0.20399999618530273
French Polynesia,PYF,1977,0.1679999977350235
French Polynesia,PYF,1978,0.25
French Polynesia,PYF,1979,0.35999998450279236
French Polynesia,PYF,1980,0.335999995470047
French Polynesia,PYF,1981,0.24199999868869781
French Polynesia,PYF,1982,0.1119999960064888
French Polynesia,PYF,1983,0.2839999794960022
French Polynesia,PYF,1984,0.12600000202655792
French Polynesia,PYF,1985,0.10999999940395355
French Polynesia,PYF,1986,0.0279999990016222
French Polynesia,PYF,1987,0.025599999353289604
French Polynesia,PYF,1988,0.19999998807907104
French Polynesia,PYF,1989,0.25
French Polynesia,PYF,1990,0.14999999105930328
French Polynesia,PYF,1991,0.2166999876499176
French Polynesia,PYF,1992,0.19999998807907104
French Polynesia,PYF,1993,0.19999998807907104
French Polynesia,PYF,1994,0.17999999225139618
French Polynesia,PYF,1995,0.18519999086856842
French Polynesia,PYF,1996,0.1922999918460846
French Polynesia,PYF,1997,0.19299998879432678
French Polynesia,PYF,1998,0.19999998807907104
French Polynesia,PYF,1999,0.19999998807907104
French Polynesia,PYF,2000,0.19999998807907104
French Polynesia,PYF,2001,0.19999998807907104
French Polynesia,PYF,2002,0.18889999389648438
French Polynesia,PYF,2003,0.18889999389648438
French Polynesia,PYF,2004,0.17649999260902405
French Polynesia,PYF,2005,0.19280000030994415
French Polynesia,PYF,2006,0.19769999384880066
French Polynesia,PYF,2007,0.19539999961853027
French Polynesia,PYF,2008,0.18389999866485596
French Polynesia,PYF,2009,0.2069000005722046
French Polynesia,PYF,2010,0.2069000005722046
French Polynesia,PYF,2011,0.22219999134540558
French Polynesia,PYF,2012,0.22219999134540558
French Polynesia,PYF,2013,0.23160000145435333
French Polynesia,PYF,2014,0.22219999134540558
French Polynesia,PYF,2015,0.22109998762607574
French Polynesia,PYF,2016,0.23659999668598175
French Polynesia,PYF,2017,0.22579999268054962
French Polynesia,PYF,2018,0.22339999675750732
French Polynesia,PYF,2019,0.22579999268054962
French Polynesia,PYF,2020,0.22579999268054962
Gabon,GAB,1961,0.2750000059604645
Gabon,GAB,1962,0.3570999801158905
Gabon,GAB,1963,0.2750000059604645
Gabon,GAB,1964,0.2750000059604645
Gabon,GAB,1965,0.2750000059604645
Gabon,GAB,1966,0.22499999403953552
Gabon,GAB,1967,0.22499999403953552
Gabon,GAB,1968,0.29999998211860657
Gabon,GAB,1969,0.29999998211860657
Gabon,GAB,1970,0.22499999403953552
Gabon,GAB,1971,0.14999999105930328
Gabon,GAB,1972,0.22499999403953552
Gabon,GAB,1973,0.13499999046325684
Gabon,GAB,1974,0.14999999105930328
Gabon,GAB,1975,0.21279999613761902
Gabon,GAB,1976,0.2141999900341034
Gabon,GAB,1977,0.28369998931884766
Gabon,GAB,1978,0.35599997639656067
Gabon,GAB,1979,0.19209998846054077
Gabon,GAB,1980,0.24289999902248383
Gabon,GAB,1981,0.2272999882698059
Gabon,GAB,1982,0.5285999774932861
Gabon,GAB,1983,0.42419999837875366
Gabon,GAB,1984,0.3635999858379364
Gabon,GAB,1985,0.3700000047683716
Gabon,GAB,1986,0.3805999755859375
Gabon,GAB,1987,0.4788999855518341
Gabon,GAB,1988,0.4794999957084656
Gabon,GAB,1989,0.505299985408783
Gabon,GAB,1990,0.3586999773979187
Gabon,GAB,1991,0.4099999964237213
Gabon,GAB,1992,0.38599997758865356
Gabon,GAB,1993,0.42669999599456787
Gabon,GAB,1994,0.3929999768733978
Gabon,GAB,1995,0.37770000100135803
Gabon,GAB,1996,0.3662000000476837
Gabon,GAB,1997,0.3276999890804291
Gabon,GAB,1998,0.31520000100135803
Gabon,GAB,1999,0.320499986410141
Gabon,GAB,2000,0.3959999978542328
Gabon,GAB,2001,0.3157999813556671
Gabon,GAB,2002,0.35999998450279236
Gabon,GAB,2003,0.3999999761581421
Gabon,GAB,2004,0.3677999973297119
Gabon,GAB,2005,0.3511999845504761
Gabon,GAB,2006,0.3528999984264374
Gabon,GAB,2007,0.35109999775886536
Gabon,GAB,2008,0.349700003862381
Gabon,GAB,2009,0.3471999764442444
Gabon,GAB,2010,0.3465999960899353
Gabon,GAB,2011,0.34379997849464417
Gabon,GAB,2012,0.3418999910354614
Gabon,GAB,2013,0.34059998393058777
Gabon,GAB,2014,0.3400000035762787
Gabon,GAB,2015,0.3431999981403351
Gabon,GAB,2016,0.3434000015258789
Gabon,GAB,2017,0.34139999747276306
Gabon,GAB,2018,0.3427000045776367
Gabon,GAB,2019,0.3401999771595001
Gabon,GAB,2020,0.3425999879837036
Ghana,GHA,1961,0.5666999816894531
Ghana,GHA,1962,0.6532999873161316
Ghana,GHA,1963,0.6624999642372131
Ghana,GHA,1964,0.7443999648094177
Ghana,GHA,1965,0.41099998354911804
Ghana,GHA,1966,0.4262000024318695
Ghana,GHA,1967,0.15429998934268951
Ghana,GHA,1968,0.22439999878406525
Ghana,GHA,1969,0.17409999668598175
Ghana,GHA,1970,0.22369998693466187
Ghana,GHA,1971,0.2615000009536743
Ghana,GHA,1972,0.2696000039577484
Ghana,GHA,1973,0.19550000131130219
Ghana,GHA,1974,0.16369999945163727
Ghana,GHA,1975,0.19999998807907104
Ghana,GHA,1976,0.2199999988079071
Ghana,GHA,1977,0.2532999813556671
Ghana,GHA,1978,0.22129999101161957
Ghana,GHA,1979,0.21249999105930328
Ghana,GHA,1980,0.1875
Ghana,GHA,1981,0.1875
Ghana,GHA,1982,0.14999999105930328
Ghana,GHA,1983,0.1444000005722046
Ghana,GHA,1984,0.14000000059604645
Ghana,GHA,1985,0.09999999403953552
Ghana,GHA,1986,0.10619999468326569
Ghana,GHA,1987,0.19779999554157257
Ghana,GHA,1988,0.10769999772310257
Ghana,GHA,1989,0.14000000059604645
Ghana,GHA,1990,0.2019999921321869
Ghana,GHA,1991,0.22999998927116394
Ghana,GHA,1992,0.2254999876022339
Ghana,GHA,1993,0.27140000462532043
Ghana,GHA,1994,0.31759998202323914
Ghana,GHA,1995,0.3716000020503998
Ghana,GHA,1996,0.421999990940094
Ghana,GHA,1997,0.3999999761581421
Ghana,GHA,1998,0.39989998936653137
Ghana,GHA,1999,0.5138999819755554
Ghana,GHA,2000,0.5819999575614929
Ghana,GHA,2001,0.6535999774932861
Ghana,GHA,2002,0.7279999852180481
Ghana,GHA,2003,0.8057000041007996
Ghana,GHA,2004,0.9652999639511108
Ghana,GHA,2005,1.0516999959945679
Ghana,GHA,2006,1.233199954032898
Ghana,GHA,2007,1.296199917793274
Ghana,GHA,2008,1.3544999361038208
Ghana,GHA,2009,1.4079999923706055
Ghana,GHA,2010,1.4563000202178955
Ghana,GHA,2011,1.5713999271392822
Ghana,GHA,2012,1.5
Ghana,GHA,2013,1.5511000156402588
Ghana,GHA,2014,1.5999999046325684
Ghana,GHA,2015,1.5999999046325684
Ghana,GHA,2016,1.5999999046325684
Ghana,GHA,2017,1.5999999046325684
Ghana,GHA,2018,1.5999999046325684
Ghana,GHA,2019,1.5999999046325684
Ghana,GHA,2020,1.5999999046325684
Guadeloupe,GLP,1961,1.666700005531311
Guadeloupe,GLP,1962,1.666700005531311
Guadeloupe,GLP,1963,1.5
Guadeloupe,GLP,1964,2
Guadeloupe,GLP,1965,1
Guadeloupe,GLP,1966,1.5
Guadeloupe,GLP,1967,1.5
Guadeloupe,GLP,1968,1.5
Guadeloupe,GLP,1969,1.5
Guadeloupe,GLP,1970,1.5
Guadeloupe,GLP,1971,1.5
Guadeloupe,GLP,1972,1.4666999578475952
Guadeloupe,GLP,1973,1
Guadeloupe,GLP,1974,0.75
Guadeloupe,GLP,1975,0.625
Guadeloupe,GLP,1976,0.7249999642372131
Guadeloupe,GLP,1977,0.949999988079071
Guadeloupe,GLP,1978,2
Guadeloupe,GLP,1979,2
Guadeloupe,GLP,1980,1
Guadeloupe,GLP,1981,1
Guadeloupe,GLP,1982,1
Guadeloupe,GLP,1983,1
Guadeloupe,GLP,1984,1
Guadeloupe,GLP,1985,1
Guadeloupe,GLP,1986,1
Guadeloupe,GLP,1987,1
Guadeloupe,GLP,1988,1
Guadeloupe,GLP,1989,1
Guadeloupe,GLP,1990,1
Guadeloupe,GLP,1991,0.9090999960899353
Guadeloupe,GLP,1992,1
Guadeloupe,GLP,1993,0.5299999713897705
Guadeloupe,GLP,1994,0.22999998927116394
Guadeloupe,GLP,1995,0.6521999835968018
Guadeloupe,GLP,1996,0.7999999523162842
Guadeloupe,GLP,1997,1
Guadeloupe,GLP,1998,1
Guadeloupe,GLP,1999,1
Guadeloupe,GLP,2000,1
Guadeloupe,GLP,2001,0.9721999764442444
Guadeloupe,GLP,2002,0.9721999764442444
Guadeloupe,GLP,2003,1
Guadeloupe,GLP,2004,1
Guadeloupe,GLP,2005,1
Guadeloupe,GLP,2006,0.9599999785423279
Guatemala,GTM,1961,0.4373999834060669
Guatemala,GTM,1962,0.5072999596595764
Guatemala,GTM,1963,0.44429999589920044
Guatemala,GTM,1964,0.4438999891281128
Guatemala,GTM,1965,0.5320999622344971
Guatemala,GTM,1966,0.4481000006198883
Guatemala,GTM,1967,0.4318999946117401
Guatemala,GTM,1968,0.47419998049736023
Guatemala,GTM,1969,0.5008000135421753
Guatemala,GTM,1970,0.5633999705314636
Guatemala,GTM,1971,0.5705999732017517
Guatemala,GTM,1972,0.5819000005722046
Guatemala,GTM,1973,0.5723999738693237
Guatemala,GTM,1974,0.6255999803543091
Guatemala,GTM,1975,0.5414999723434448
Guatemala,GTM,1976,0.613099992275238
Guatemala,GTM,1977,0.6505999565124512
Guatemala,GTM,1978,0.6636999845504761
Guatemala,GTM,1979,0.6448000073432922
Guatemala,GTM,1980,0.7285000085830688
Guatemala,GTM,1981,0.7356999516487122
Guatemala,GTM,1982,0.6948999762535095
Guatemala,GTM,1983,0.686199963092804
Guatemala,GTM,1984,0.8485999703407288
Guatemala,GTM,1985,0.7915999889373779
Guatemala,GTM,1986,0.8314999938011169
Guatemala,GTM,1987,0.8899999856948853
Guatemala,GTM,1988,0.7649999856948853
Guatemala,GTM,1989,0.8238999843597412
Guatemala,GTM,1990,0.8296999931335449
Guatemala,GTM,1991,0.7375999689102173
Guatemala,GTM,1992,0.7870000004768372
Guatemala,GTM,1993,0.7949000000953674
Guatemala,GTM,1994,0.8162999749183655
Guatemala,GTM,1995,0.7930999994277954
Guatemala,GTM,1996,0.9019999504089355
Guatemala,GTM,1997,1.0088000297546387
Guatemala,GTM,1998,0.9733999967575073
Guatemala,GTM,1999,1.0751999616622925
Guatemala,GTM,2000,1.1431000232696533
Guatemala,GTM,2001,0.9953999519348145
Guatemala,GTM,2002,0.9735999703407288
Guatemala,GTM,2003,0.9872999787330627
Guatemala,GTM,2004,1.0118999481201172
Guatemala,GTM,2005,1.0037999153137207
Guatemala,GTM,2006,0.9716999530792236
Guatemala,GTM,2007,1.000100016593933
Guatemala,GTM,2008,1.025399923324585
Guatemala,GTM,2009,0.9947999715805054
Guatemala,GTM,2010,0.9936999678611755
Guatemala,GTM,2011,1.0414999723434448
Guatemala,GTM,2012,1.0712000131607056
Guatemala,GTM,2013,0.9921999573707581
Guatemala,GTM,2014,0.8675000071525574
Guatemala,GTM,2015,0.8374999761581421
Guatemala,GTM,2016,0.861299991607666
Guatemala,GTM,2017,0.8648999929428101
Guatemala,GTM,2018,0.7396999597549438
Guatemala,GTM,2019,0.6606000065803528
Guatemala,GTM,2020,0.6175999641418457
Guinea,GIN,1961,0.2777999937534332
Guinea,GIN,1962,0.2888999879360199
Guinea,GIN,1963,0.27950000762939453
Guinea,GIN,1964,0.257099986076355
Guinea,GIN,1965,0.282399982213974
Guinea,GIN,1966,0.2888999879360199
Guinea,GIN,1967,0.2888999879360199
Guinea,GIN,1968,0.3021000027656555
Guinea,GIN,1969,0.3125
Guinea,GIN,1970,0.31939998269081116
Guinea,GIN,1971,0.3125
Guinea,GIN,1972,0.30949997901916504
Guinea,GIN,1973,0.32499998807907104
Guinea,GIN,1974,0.32499998807907104
Guinea,GIN,1975,0.32499998807907104
Guinea,GIN,1976,0.32499998807907104
Guinea,GIN,1977,0.32499998807907104
Guinea,GIN,1978,0.3254999816417694
Guinea,GIN,1979,0.32499998807907104
Guinea,GIN,1980,0.32179999351501465
Guinea,GIN,1981,0.31859999895095825
Guinea,GIN,1982,0.3084999918937683
Guinea,GIN,1983,0.2939999997615814
Guinea,GIN,1984,0.2791999876499176
Guinea,GIN,1985,0.2708999812602997
Guinea,GIN,1986,0.2166999876499176
Guinea,GIN,1987,0.2166999876499176
Guinea,GIN,1988,0.25
Guinea,GIN,1989,0.5
Guinea,GIN,1990,0.5
Guinea,GIN,1991,0.5192999839782715
Guinea,GIN,1992,0.5291000008583069
Guinea,GIN,1993,0.5235999822616577
Guinea,GIN,1994,0.5504999756813049
Guinea,GIN,1995,0.5090999603271484
Guinea,GIN,1996,0.4099999964237213
Guinea,GIN,1997,0.3999999761581421
Guinea,GIN,1998,0.4300999939441681
Guinea,GIN,1999,0.42249998450279236
Guinea,GIN,2000,0.41609999537467957
Guinea,GIN,2001,0.3540000021457672
Guinea,GIN,2002,0.3935999870300293
Guinea,GIN,2003,0.4147999882698059
Guinea,GIN,2004,0.41429999470710754
Guinea,GIN,2005,0.399399995803833
Guinea,GIN,2006,0.46449998021125793
Guinea,GIN,2007,0.5011000037193298
Guinea,GIN,2008,0.42080000042915344
Guinea,GIN,2009,0.4472000002861023
Guinea,GIN,2010,0.4416999816894531
Guinea,GIN,2011,0.44179999828338623
Guinea,GIN,2012,0.4487999975681305
Guinea,GIN,2013,0.45019999146461487
Guinea,GIN,2014,0.4399999976158142
Guinea,GIN,2015,0.42899999022483826
Guinea,GIN,2016,0.4250999987125397
Guinea,GIN,2017,0.4245999753475189
Guinea,GIN,2018,0.42159998416900635
Guinea,GIN,2019,0.4187999963760376
Guinea,GIN,2020,0.4171999990940094
Guyana,GUY,1961,0.7324999570846558
Guyana,GUY,1962,0.7337999939918518
Guyana,GUY,1963,0.48169997334480286
Guyana,GUY,1964,0.8228999972343445
Guyana,GUY,1965,0.8323000073432922
Guyana,GUY,1966,0.8025999665260315
Guyana,GUY,1967,1.0246000289916992
Guyana,GUY,1968,1.0300999879837036
Guyana,GUY,1969,0.5406999588012695
Guyana,GUY,1970,0.5557000041007996
Guyana,GUY,1971,0.5742999911308289
Guyana,GUY,1972,0.5652999877929688
Guyana,GUY,1973,0.5622000098228455
Guyana,GUY,1974,0.5999999642372131
Guyana,GUY,1975,0.5999999642372131
Guyana,GUY,1976,0.5999999642372131
Guyana,GUY,1977,0.6800000071525574
Guyana,GUY,1978,0.7599999904632568
Guyana,GUY,1979,0.8799999952316284
Guyana,GUY,1980,1.0399999618530273
Guyana,GUY,1981,1.0399999618530273
Guyana,GUY,1982,0.8999999761581421
Guyana,GUY,1983,0.8499999642372131
Guyana,GUY,1984,0.5507999658584595
Guyana,GUY,1985,0.5691999793052673
Guyana,GUY,1986,0.614300012588501
Guyana,GUY,1987,0.5999999642372131
Guyana,GUY,1988,0.5999999642372131
Guyana,GUY,1989,0.5999999642372131
Guyana,GUY,1990,0.6172999739646912
Guyana,GUY,1991,0.4075999855995178
Guyana,GUY,1992,0.4236999750137329
Guyana,GUY,1993,0.4398999810218811
Guyana,GUY,1994,0.4558999836444855
Guyana,GUY,1995,0.47099998593330383
Guyana,GUY,1996,0.4973999857902527
